population_size,tournament_size,mutation_rate,lap,value,weight,fitness,convergence_gen,runing_duration
130,65,35,4,3201.0,256.9,1091.7286,384,0.024993896484375
130,65,36,0,3113.0,263.9,1114.7897,476,0.03442788124084473
130,65,36,1,3202.0,276.8,1150.8024,770,0.06261682510375977
130,65,36,2,3290.0,281.0,1191.1626,710,0.05681490898132324
130,65,36,3,3424.0,280.8,1135.2799,536,0.04021787643432617
130,65,36,4,2971.0,232.4,1073.1274,332,0.02046489715576172
130,65,37,0,3510.0,284.1,1108.4166,512,0.038674116134643555
130,65,37,1,3459.0,261.0,1150.6291,404,0.027785062789916992
130,65,37,2,3236.0,247.1,1087.4828,376,0.025379180908203125
130,65,37,3,3222.0,251.6,1090.0696,480,0.035284996032714844
130,65,37,4,3245.0,266.5,1177.6662,410,0.02865004539489746
130,65,38,0,3258.0,275.8,1101.2615,446,0.03277277946472168
130,65,38,1,3447.0,281.1,1152.6225,970,0.08494091033935547
130,65,38,2,3359.0,283.3,1132.0806,388,0.02673172950744629
130,65,38,3,3214.0,255.5,1127.9247,436,0.03176712989807129
130,65,38,4,3325.0,263.1,1125.6787,440,0.03190803527832031
130,97,1,0,3464.0,273.2,1179.3755,728,0.019392967224121094
130,97,1,1,3636.0,276.4,1289.3544,1200,0.03347611427307129
130,97,1,2,3798.0,277.0,1293.9513,1548,0.044153690338134766
130,97,1,3,3640.0,271.2,1242.9136,874,0.02359771728515625
130,97,1,4,3844.0,284.6,1283.0187,1390,0.03970623016357422
130,97,2,0,3283.0,262.7,1132.2526,650,0.01787114143371582
130,97,2,1,3173.0,266.6,1077.7729,368,0.008716106414794922
130,97,2,2,3515.0,283.8,1199.8763,778,0.022054195404052734
130,97,2,3,3833.0,285.0,1315.7209,1002,0.029334068298339844
130,97,2,4,3694.0,279.9,1313.574,1946,0.0595550537109375
130,97,3,0,3269.0,272.4,1127.5481,528,0.014683008193969727
130,97,3,1,3360.0,280.5,1167.8851,672,0.019505977630615234
130,97,3,2,2990.0,245.2,1109.1973,510,0.014163970947265625
130,97,3,3,3710.0,257.2,1324.4621,1714,0.05523371696472168
130,97,3,4,3773.0,283.7,1288.1408,1276,0.040283918380737305
130,97,4,0,3540.0,271.0,1223.9193,1006,0.03264188766479492
130,97,4,1,3650.0,257.9,1293.4775,1026,0.03356194496154785
130,97,4,2,3325.0,264.4,1099.0473,368,0.009646177291870117
130,97,4,3,3600.0,284.7,1163.9707,778,0.024563074111938477
130,97,4,4,3548.0,283.2,1247.3324,1148,0.037860870361328125
130,97,5,0,3454.0,284.8,1075.5033,332,0.00881195068359375
130,97,5,1,3377.0,275.4,1174.0248,608,0.019210100173950195
130,97,5,2,2962.0,244.5,1077.6708,406,0.011647939682006836
130,97,5,3,3521.0,276.7,1149.9759,716,0.023399829864501953
130,97,5,4,3416.0,273.6,1247.2952,1016,0.034852027893066406
130,97,6,0,3454.0,284.8,1075.5033,332,0.009121894836425781
130,97,6,1,3161.0,258.0,1070.2808,356,0.01007699966430664
130,97,6,2,3558.0,279.6,1219.7184,842,0.0295107364654541
130,97,6,3,3132.0,275.5,1045.6424,332,0.009222030639648438
130,97,6,4,3419.0,259.7,1188.6451,726,0.024749040603637695
130,97,7,0,3414.0,260.8,1177.8314,604,0.020982027053833008
130,97,7,1,3352.0,269.0,1122.2988,610,0.021190166473388672
130,97,7,2,3335.0,284.5,1204.2959,896,0.03356599807739258
130,97,7,3,3254.0,264.1,1166.6569,542,0.01837611198425293
130,97,7,4,3357.0,263.3,1156.7396,468,0.015268802642822266
130,97,8,0,3468.0,254.5,1209.3606,672,0.02500772476196289
130,97,8,1,3438.0,267.8,1172.4294,654,0.02416396141052246
130,97,8,2,3154.0,254.0,1076.0559,470,0.016059160232543945
130,97,8,3,3214.0,267.9,1117.6965,748,0.02828812599182129
130,97,8,4,2971.0,232.4,1073.1274,332,0.010020017623901367
130,97,9,0,3312.0,246.9,1201.5069,490,0.017503023147583008
130,97,9,1,3454.0,263.6,1217.0943,622,0.023722171783447266
130,97,9,2,3511.0,263.8,1176.3936,898,0.03623509407043457
130,97,9,3,3310.0,266.7,1164.9434,768,0.030279874801635742
130,97,9,4,3312.0,247.8,1137.1817,552,0.0205538272857666
130,97,10,0,3469.0,283.6,1178.8907,758,0.03087306022644043
130,97,10,1,3707.0,279.0,1229.6986,904,0.03841590881347656
130,97,10,2,3244.0,264.2,1092.8069,468,0.017126083374023438
130,97,10,3,3329.0,283.6,1114.5503,604,0.02383589744567871
130,97,10,4,3181.0,255.5,1153.0197,380,0.012968063354492188
130,97,11,0,3494.0,285.0,1154.791,766,0.03271126747131348
130,97,11,1,3499.0,284.3,1142.7565,488,0.01884603500366211
130,97,11,2,3398.0,268.1,1151.5003,574,0.0231778621673584
130,97,11,3,3514.0,263.2,1152.3984,602,0.024401187896728516
130,97,11,4,3438.0,255.5,1156.145,576,0.023340940475463867
130,97,12,0,3089.0,247.7,1086.5315,476,0.018870115280151367
130,97,12,1,3172.0,249.3,1198.7725,744,0.032724857330322266
130,97,12,2,3530.0,272.1,1162.8066,470,0.018564939498901367
130,97,12,3,3132.0,275.5,1045.6424,332,0.011420011520385742
130,97,12,4,2971.0,232.4,1073.1274,332,0.011554718017578125
130,97,13,0,3392.0,262.5,1180.4577,726,0.032914161682128906
130,97,13,1,3249.0,279.8,1067.2005,334,0.012047290802001953
130,97,13,2,3545.0,272.2,1151.6014,638,0.028185129165649414
130,97,13,3,3133.0,251.3,1108.8889,454,0.018524169921875
130,97,13,4,2971.0,232.4,1073.1274,332,0.011843204498291016
130,97,14,0,3251.0,258.0,1102.8026,478,0.02018904685974121
130,97,14,1,3344.0,264.6,1146.1456,722,0.03390622138977051
130,97,14,2,3038.0,227.0,1097.0581,584,0.02603292465209961
130,97,14,3,3387.0,270.0,1198.7809,568,0.025345802307128906
130,97,14,4,3439.0,243.9,1208.4585,792,0.03763318061828613
130,97,15,0,3331.0,268.8,1137.9162,934,0.047106027603149414
130,97,15,1,3558.0,282.8,1169.1146,550,0.025015830993652344
130,97,15,2,3324.0,264.9,1091.6689,352,0.013866901397705078
130,97,15,3,3402.0,281.0,1117.467,392,0.016050338745117188
130,97,15,4,3522.0,264.3,1185.1518,1002,0.05089592933654785
130,97,16,0,3454.0,284.8,1075.5033,332,0.012967109680175781
130,97,16,1,3498.0,264.1,1225.5203,902,0.04665803909301758
130,97,16,2,3275.0,281.1,1041.0785,382,0.01588296890258789
130,97,16,3,3425.0,278.6,1194.9062,672,0.033197879791259766
130,97,16,4,3648.0,279.2,1249.6004,1172,0.06244397163391113
130,97,17,0,3172.0,274.8,1123.9116,624,0.031230926513671875
130,97,17,1,3184.0,269.1,1155.129,566,0.027560949325561523
130,97,17,2,3412.0,281.9,1128.1943,382,0.01654195785522461
130,97,17,3,3342.0,271.0,1134.9393,496,0.0233609676361084
130,97,17,4,2971.0,232.4,1073.1274,332,0.013431072235107422
130,97,18,0,3198.0,262.3,1158.6413,640,0.03339409828186035
130,97,18,1,3318.0,262.9,1133.7289,494,0.024124860763549805
130,97,18,2,3460.0,273.1,1113.0516,350,0.014859676361083984
130,97,18,3,3132.0,275.5,1045.6424,332,0.01371312141418457
130,97,18,4,3659.0,284.1,1162.0601,548,0.027472972869873047
130,97,19,0,3454.0,284.8,1075.5033,332,0.014194965362548828
130,97,19,1,3563.0,272.7,1182.6815,972,0.05549025535583496
130,97,19,2,3239.0,260.9,1176.9894,476,0.023450136184692383
130,97,19,3,3263.0,284.2,1104.0591,416,0.019611835479736328
130,97,19,4,3659.0,281.6,1222.6742,952,0.05469179153442383
130,97,20,0,3202.0,277.3,1096.6701,460,0.0230410099029541
130,97,20,1,3186.0,265.4,1091.3996,386,0.018245935440063477
130,97,20,2,3419.0,280.3,1082.7992,440,0.02177572250366211
130,97,20,3,3517.0,270.4,1184.5075,442,0.021964073181152344
130,97,20,4,3141.0,258.9,1126.2327,512,0.026751995086669922
130,97,21,0,3454.0,284.8,1075.5033,332,0.015068292617797852
130,97,21,1,3165.0,266.0,1120.1088,428,0.02151179313659668
130,97,21,2,3097.0,267.8,1038.3264,338,0.01538705825805664
130,97,21,3,3482.0,284.5,1108.0902,578,0.03186511993408203
130,97,21,4,3292.0,260.4,1113.6141,520,0.02804398536682129
130,97,22,0,3454.0,284.8,1075.5033,332,0.015296220779418945
130,97,22,1,3350.0,283.8,1162.2214,806,0.0487370491027832
130,97,22,2,3172.0,243.1,1128.9924,640,0.0369868278503418
130,97,22,3,3156.0,258.1,1063.4152,374,0.018405914306640625
130,97,22,4,3215.0,249.5,1143.2497,676,0.039624929428100586
130,97,23,0,3454.0,284.8,1075.5033,332,0.015650033950805664
130,97,23,1,3270.0,274.3,1062.4021,336,0.01600170135498047
130,97,23,2,3264.0,268.6,1111.7326,764,0.04722905158996582
130,97,23,3,3405.0,284.3,1152.7247,606,0.03545880317687988
130,97,23,4,2971.0,232.4,1073.1274,332,0.016017913818359375
130,97,24,0,3454.0,284.8,1075.5033,332,0.01604604721069336
130,97,24,1,3097.0,252.7,1117.5256,404,0.02153801918029785
130,97,24,2,3502.0,280.8,1109.7795,502,0.02871394157409668
130,97,24,3,3616.0,277.5,1156.4069,900,0.05832338333129883
130,97,24,4,3079.0,251.8,1132.5097,476,0.026658058166503906
130,97,25,0,3319.0,273.1,1115.8669,370,0.01953411102294922
130,97,25,1,3272.0,282.7,1140.979,466,0.026782989501953125
130,97,25,2,3167.0,259.6,1090.8598,386,0.020636320114135742
130,97,25,3,3261.0,279.9,1129.8108,480,0.027734994888305664
130,97,25,4,3353.0,271.0,1200.0924,550,0.03311610221862793
130,97,26,0,3454.0,284.8,1075.5033,332,0.0168609619140625
130,97,26,1,3443.0,260.3,1246.3649,746,0.04923415184020996
130,97,26,2,3309.0,265.9,1163.0428,426,0.024077892303466797
130,97,26,3,3300.0,283.4,1125.9827,486,0.029044151306152344
130,97,26,4,2971.0,232.4,1073.1274,332,0.016772031784057617
130,97,27,0,3454.0,284.8,1075.5033,332,0.01715683937072754
130,97,27,1,3310.0,265.5,1144.9499,500,0.030712127685546875
130,97,27,2,3146.0,280.9,1039.4667,438,0.025600910186767578
130,97,27,3,3309.0,280.1,1161.0592,798,0.05442404747009277
130,97,27,4,3181.0,253.4,1080.0017,412,0.02355194091796875
130,97,28,0,3408.0,279.4,1141.3306,808,0.05655097961425781
130,97,28,1,3408.0,274.1,1138.0292,868,0.06142926216125488
130,97,28,2,3263.0,276.2,1138.5636,750,0.05173611640930176
130,97,28,3,3469.0,275.5,1154.8186,1124,0.0822458267211914
130,97,28,4,2971.0,232.4,1073.1274,332,0.017607927322387695
130,97,29,0,3454.0,284.8,1075.5033,332,0.017926931381225586
130,97,29,1,3116.0,245.9,1153.6235,834,0.0601191520690918
130,97,29,2,3421.0,280.4,1156.2286,638,0.043538808822631836
130,97,29,3,3467.0,281.7,1172.8248,890,0.0647122859954834
130,97,29,4,3394.0,276.3,1085.9632,422,0.025429964065551758
130,97,30,0,3301.0,275.4,1164.4676,546,0.036750078201293945
130,97,30,1,3207.0,263.3,1074.4872,394,0.023722171783447266
130,97,30,2,3294.0,263.1,1125.6598,914,0.06810879707336426
130,97,30,3,3289.0,279.4,1087.9792,506,0.03314995765686035
130,97,30,4,3130.0,230.3,1148.1196,680,0.04824972152709961
130,97,31,0,3349.0,268.2,1152.1737,466,0.030312061309814453
130,97,31,1,3046.0,230.0,1009.763,332,0.01888275146484375
130,97,31,2,3443.0,262.3,1170.7687,524,0.03555607795715332
130,97,31,3,3132.0,275.5,1045.6424,332,0.018945932388305664
130,97,31,4,3237.0,273.7,1124.8182,554,0.03830909729003906
130,97,32,0,3011.0,270.1,1107.5469,540,0.037709951400756836
130,97,32,1,3236.0,257.4,1157.1447,656,0.048330068588256836
130,97,32,2,3499.0,275.6,1165.3872,850,0.0657799243927002
130,97,32,3,3430.0,276.0,1087.8837,448,0.029574155807495117
130,97,32,4,2971.0,232.4,1073.1274,332,0.019366025924682617
130,97,33,0,3427.0,281.5,1151.8099,570,0.0416409969329834
130,97,33,1,3500.0,280.3,1142.1625,636,0.047499895095825195
130,97,33,2,3122.0,269.3,1080.1069,490,0.03409695625305176
130,97,33,3,3352.0,273.2,1066.6714,470,0.03231406211853027
130,97,33,4,3394.0,280.6,1174.2814,496,0.03447103500366211
130,97,34,0,3250.0,256.4,1094.0862,498,0.03558015823364258
130,97,34,1,3212.0,273.4,1078.6838,434,0.029796123504638672
130,97,34,2,3233.0,254.2,1074.319,422,0.0282747745513916
130,97,34,3,3211.0,265.9,1152.3263,476,0.03363609313964844
130,97,34,4,2971.0,232.4,1073.1274,332,0.019923925399780273
130,97,35,0,3197.0,265.3,1097.9433,394,0.0263521671295166
130,97,35,1,3207.0,266.4,1101.6136,498,0.036229848861694336
130,97,35,2,3316.0,262.8,1086.3463,374,0.024542808532714844
130,97,35,3,3136.0,284.8,1062.0113,392,0.02629566192626953
130,97,35,4,3439.0,272.3,1137.6476,540,0.0404210090637207
130,97,36,0,3454.0,284.8,1075.5033,332,0.02071976661682129
130,97,36,1,3454.0,271.5,1118.8591,504,0.037635087966918945
130,97,36,2,3483.0,277.8,1132.9032,990,0.08478999137878418
130,97,36,3,3132.0,275.5,1045.6424,332,0.020753145217895508
130,97,36,4,3364.0,284.9,1161.4377,510,0.03798794746398926
130,97,37,0,3215.0,267.7,1080.2106,472,0.03490400314331055
130,97,37,1,3319.0,271.7,1083.8905,372,0.025147199630737305
130,97,37,2,3371.0,277.1,1079.8261,338,0.021816253662109375
130,97,37,3,3397.0,261.6,1195.3352,370,0.024832963943481445
130,97,37,4,3280.0,279.3,1086.9611,472,0.035125017166137695
130,97,38,0,3344.0,283.6,1075.8127,340,0.022363901138305664
130,97,38,1,3386.0,271.6,1177.5053,774,0.06622695922851562
130,97,38,2,3170.0,277.3,1105.6773,830,0.07195901870727539
130,97,38,3,3176.0,281.2,1065.0342,344,0.0228879451751709
130,97,38,4,3345.0,282.6,1100.4705,430,0.0314030647277832
130,129,1,0,3454.0,284.8,1075.5033,332,0.007773876190185547
130,129,1,1,3604.0,276.5,1258.8081,872,0.02513885498046875
130,129,1,2,3409.0,267.0,1196.9407,822,0.023621320724487305
130,129,1,3,3360.0,257.9,1188.138,644,0.017711877822875977
130,129,1,4,3443.0,277.2,1254.1415,1124,0.03333902359008789
130,129,2,0,3383.0,271.4,1093.951,456,0.012287139892578125
130,129,2,1,3527.0,275.6,1153.3878,370,0.009298086166381836
130,129,2,2,3359.0,284.2,1157.3211,660,0.019366979598999023
130,129,2,3,3112.0,274.7,1098.8308,354,0.00886392593383789
130,129,2,4,2971.0,232.4,1073.1274,332,0.00797414779663086
130,129,3,0,3454.0,284.8,1075.5033,332,0.0084228515625
130,129,3,1,3692.0,284.7,1247.5001,932,0.030168771743774414
130,129,3,2,3326.0,279.7,1126.6343,526,0.015529870986938477
130,129,3,3,3577.0,278.6,1251.4087,1186,0.03938794136047363
130,129,3,4,2971.0,232.4,1073.1274,332,0.008409976959228516
130,129,4,0,3594.0,281.1,1270.6074,1658,0.059275150299072266
130,129,4,1,3717.0,264.4,1323.2466,1466,0.05220317840576172
130,129,4,2,3490.0,282.2,1184.3266,592,0.018646955490112305
130,129,4,3,3284.0,267.3,1141.5494,438,0.012856245040893555
130,129,4,4,3497.0,276.8,1236.8052,1136,0.039591073989868164
130,129,5,0,3509.0,271.9,1249.9894,1274,0.047020912170410156
130,129,5,1,3521.0,262.4,1211.5851,694,0.023687362670898438
130,129,5,2,3395.0,281.6,1180.4805,844,0.02980184555053711
130,129,5,3,3656.0,272.4,1232.765,620,0.020714282989501953
130,129,5,4,2971.0,232.4,1073.1274,332,0.009405136108398438
130,129,6,0,3454.0,284.8,1075.5033,332,0.009750127792358398
130,129,6,1,3471.0,247.1,1232.6197,1062,0.04039621353149414
130,129,6,2,3589.0,284.5,1207.8455,820,0.02995610237121582
130,129,6,3,3455.0,256.1,1159.4394,754,0.027401208877563477
130,129,6,4,3382.0,271.2,1184.8178,558,0.019012928009033203
130,129,7,0,3454.0,284.8,1075.5033,332,0.009920120239257812
130,129,7,1,3637.0,285.0,1197.4359,802,0.030653953552246094
130,129,7,2,3311.0,266.6,1168.0647,540,0.01906895637512207
130,129,7,3,3360.0,264.1,1133.4332,350,0.010707855224609375
130,129,7,4,2971.0,232.4,1073.1274,332,0.01009988784790039
130,129,8,0,3229.0,276.1,1121.5321,356,0.01145482063293457
130,129,8,1,3352.0,260.6,1196.4836,640,0.02467203140258789
130,129,8,2,3423.0,283.5,1176.9289,700,0.027502775192260742
130,129,8,3,3306.0,250.3,1160.4593,776,0.03091597557067871
130,129,8,4,3201.0,281.1,1089.7744,336,0.010657072067260742
130,129,9,0,3297.0,262.5,1170.1441,654,0.026269912719726562
130,129,9,1,3539.0,281.3,1208.6051,898,0.0379331111907959
130,129,9,2,3140.0,261.6,1069.6581,428,0.015663862228393555
130,129,9,3,3201.0,253.1,1117.8931,576,0.02245187759399414
130,129,9,4,3317.0,277.5,1096.5648,346,0.011575937271118164
130,129,10,0,3358.0,272.5,1136.1589,506,0.019891977310180664
130,129,10,1,3444.0,261.1,1227.1046,1450,0.06663799285888672
130,129,10,2,3458.0,284.9,1201.354,468,0.017775774002075195
130,129,10,3,3528.0,273.2,1182.4388,892,0.03896498680114746
130,129,10,4,3144.0,262.2,1105.1075,464,0.017725229263305664
130,129,11,0,3405.0,267.6,1144.3858,578,0.02421402931213379
130,129,11,1,3496.0,284.1,1232.2475,932,0.04239702224731445
130,129,11,2,3348.0,279.9,1200.0476,598,0.025221824645996094
130,129,11,3,3405.0,280.5,1102.8168,370,0.013507843017578125
130,129,11,4,3377.0,258.9,1167.2319,566,0.023627042770385742
130,129,12,0,3454.0,284.8,1075.5033,332,0.01182699203491211
130,129,12,1,3557.0,280.8,1184.1969,494,0.02075791358947754
130,129,12,2,3221.0,278.8,1176.299,648,0.028812885284423828
130,129,12,3,3429.0,274.0,1164.4768,446,0.017982959747314453
130,129,12,4,3268.0,282.7,1134.2241,390,0.014912843704223633
130,129,13,0,3454.0,284.8,1075.5033,332,0.012434244155883789
130,129,13,1,3347.0,231.2,1157.7528,708,0.03291797637939453
130,129,13,2,3136.0,260.0,1098.9431,446,0.01874709129333496
130,129,13,3,3132.0,275.5,1045.6424,332,0.012238025665283203
130,129,13,4,3348.0,267.7,1197.5816,754,0.035668134689331055
130,129,14,0,3454.0,284.8,1075.5033,332,0.01265096664428711
130,129,14,1,3335.0,280.2,1116.2193,462,0.020006179809570312
130,129,14,2,3279.0,253.4,1154.2489,854,0.042465925216674805
130,129,14,3,3456.0,281.7,1138.8476,682,0.0328829288482666
130,129,14,4,3215.0,269.4,1147.6811,816,0.04038500785827637
130,129,15,0,3427.0,275.0,1179.9382,632,0.03065967559814453
130,129,15,1,3485.0,275.2,1132.04,698,0.034754037857055664
130,129,15,2,3328.0,266.9,1096.3899,396,0.016805171966552734
130,129,15,3,3502.0,279.6,1139.107,636,0.031007051467895508
130,129,15,4,3213.0,273.0,1111.0785,518,0.0240628719329834
130,129,16,0,3410.0,276.1,1114.166,644,0.032584190368652344
130,129,16,1,3541.0,279.6,1139.8694,504,0.023839950561523438
130,129,16,2,3540.0,254.0,1214.029,754,0.039205312728881836
130,129,16,3,3513.0,282.8,1147.5232,630,0.031495094299316406
130,129,16,4,3433.0,260.9,1209.9114,490,0.023182153701782227
130,129,17,0,3454.0,284.8,1075.5033,332,0.013755321502685547
130,129,17,1,3681.0,281.8,1225.0176,662,0.03456616401672363
130,129,17,2,3271.0,269.2,1133.3803,342,0.014417886734008789
130,129,17,3,3383.0,273.7,1166.7871,710,0.03763413429260254
130,129,17,4,3533.0,274.2,1185.2024,442,0.020665884017944336
130,129,18,0,3454.0,284.8,1075.5033,332,0.014097929000854492
130,129,18,1,3547.0,270.5,1236.7008,486,0.024451017379760742
130,129,18,2,3346.0,276.4,1123.7623,706,0.0384371280670166
130,129,18,3,3454.0,280.6,1163.5812,646,0.03443002700805664
130,129,18,4,3148.0,256.6,1101.8525,344,0.015120267868041992
130,129,19,0,3454.0,284.8,1075.5033,332,0.014532089233398438
130,129,19,1,3066.0,260.5,1091.5302,536,0.028171062469482422
130,129,19,2,3188.0,270.0,1112.6546,500,0.02577996253967285
130,129,19,3,3142.0,273.8,1079.939,528,0.027689218521118164
130,129,19,4,3564.0,279.3,1225.5102,622,0.03389596939086914
130,129,20,0,3457.0,281.1,1155.0685,574,0.03162407875061035
130,129,20,1,3489.0,278.0,1128.4472,484,0.025303125381469727
130,129,20,2,3140.0,227.0,1115.4753,546,0.029704809188842773
130,129,20,3,3337.0,273.5,1127.3197,556,0.03026413917541504
130,129,20,4,3162.0,263.6,1103.6632,346,0.015967369079589844
130,129,21,0,3454.0,284.8,1075.5033,332,0.015360116958618164
130,129,21,1,3139.0,260.7,1097.4244,622,0.035722970962524414
130,129,21,2,3497.0,279.2,1176.5606,418,0.0214388370513916
130,129,21,3,3503.0,284.3,1118.7485,602,0.034432172775268555
130,129,21,4,3417.0,277.0,1165.6351,632,0.03681588172912598
130,129,22,0,3454.0,284.8,1075.5033,332,0.015807151794433594
130,129,22,1,3402.0,282.5,1183.584,714,0.04348492622375488
130,129,22,2,3434.0,275.1,1159.8159,484,0.026594161987304688
130,129,22,3,3132.0,275.5,1045.6424,332,0.015791893005371094
130,129,22,4,3262.0,284.6,1112.9789,442,0.023669004440307617
130,129,23,0,3170.0,266.8,1151.5429,994,0.06526589393615723
130,129,23,1,3053.0,232.8,1106.1054,534,0.03096604347229004
130,129,23,2,3494.0,268.3,1142.8079,648,0.03972315788269043
130,129,23,3,3460.0,273.0,1166.4867,444,0.024317026138305664
130,129,23,4,3437.0,274.3,1157.4977,376,0.019468069076538086
130,129,24,0,3454.0,284.8,1075.5033,332,0.016494035720825195
130,129,24,1,3407.0,279.0,1129.57,908,0.060398101806640625
130,129,24,2,3606.0,278.1,1163.4958,810,0.052813053131103516
130,129,24,3,3412.0,277.3,1122.9274,424,0.023510217666625977
130,129,24,4,3381.0,268.6,1126.7905,484,0.028029203414916992
130,129,25,0,3306.0,281.2,1130.2188,732,0.04816102981567383
130,129,25,1,3252.0,279.9,1061.6973,360,0.019058942794799805
130,129,25,2,3277.0,256.0,1046.2416,462,0.027090072631835938
130,129,25,3,3285.0,279.5,1068.4351,550,0.0337679386138916
130,129,25,4,3312.0,266.1,1119.5296,462,0.027146100997924805
130,129,26,0,3454.0,284.8,1075.5033,332,0.017199277877807617
130,129,26,1,3438.0,276.3,1120.6176,712,0.04774785041809082
130,129,26,2,3405.0,245.6,1226.5579,918,0.06407403945922852
130,129,26,3,3186.0,273.6,1138.4532,610,0.03963017463684082
130,129,26,4,2957.0,237.6,1124.0874,456,0.027137041091918945
130,129,27,0,3454.0,284.8,1075.5033,332,0.017757177352905273
130,129,27,1,3422.0,263.3,1135.6216,526,0.03344416618347168
130,129,27,2,3283.0,274.8,1083.4051,710,0.04872918128967285
130,129,27,3,3382.0,261.4,1134.9144,816,0.05793905258178711
130,129,27,4,3295.0,250.4,1161.7246,582,0.03818392753601074
130,129,28,0,3305.0,268.3,1111.3403,464,0.029001951217651367
130,129,28,1,3257.0,282.2,1085.974,534,0.03504681587219238
130,129,28,2,3458.0,277.2,1194.7181,658,0.04525184631347656
130,129,28,3,3132.0,275.5,1045.6424,332,0.018082857131958008
130,129,28,4,2971.0,232.4,1073.1274,522,0.03398704528808594
130,129,29,0,3137.0,264.1,1111.0695,618,0.04296302795410156
130,129,29,1,3273.0,280.7,1177.3799,708,0.05071401596069336
130,129,29,2,3450.0,268.6,1073.2953,338,0.018966197967529297
130,129,29,3,3382.0,282.2,1177.2383,830,0.06122303009033203
130,129,29,4,3686.0,276.2,1143.7846,334,0.018513202667236328
130,129,30,0,3179.0,280.9,1100.0954,394,0.024311065673828125
130,129,30,1,2971.0,236.5,1070.936,548,0.037817955017089844
130,129,30,2,3413.0,280.6,1125.2385,724,0.05304098129272461
130,129,30,3,3205.0,279.8,1048.8126,334,0.018973827362060547
130,129,30,4,2971.0,232.4,1073.1274,332,0.018769025802612305
130,129,31,0,3454.0,284.8,1075.5033,332,0.019239187240600586
130,129,31,1,2988.0,257.3,1016.9888,386,0.024035215377807617
130,129,31,2,3230.0,270.8,1150.5691,470,0.03147578239440918
130,129,31,3,3167.0,279.6,1054.5437,376,0.023185014724731445
130,129,31,4,3261.0,269.3,1111.055,518,0.03578901290893555
130,129,32,0,3538.0,281.3,1181.2332,540,0.03864002227783203
130,129,32,1,3408.0,263.9,1133.7822,614,0.04558205604553223
130,129,32,2,3245.0,276.8,1079.5252,492,0.034075021743774414
130,129,32,3,3201.0,270.3,1090.9996,448,0.03034377098083496
130,129,32,4,2971.0,232.4,1073.1274,332,0.019661903381347656
130,129,33,0,3454.0,284.8,1075.5033,332,0.01992511749267578
130,129,33,1,3135.0,242.4,1066.7613,392,0.025650978088378906
130,129,33,2,3383.0,280.9,1086.0509,674,0.051908016204833984
130,129,33,3,3338.0,263.4,1073.4481,524,0.037756919860839844
130,129,33,4,2971.0,232.4,1073.1274,332,0.020279645919799805
130,129,34,0,3454.0,284.8,1075.5033,332,0.02034783363342285
130,129,34,1,3271.0,282.7,1084.6912,448,0.03133416175842285
130,129,34,2,3318.0,255.1,1129.0116,722,0.0573430061340332
130,129,34,3,3132.0,275.5,1045.6424,364,0.023276090621948242
130,129,34,4,3271.0,266.2,1107.8639,434,0.03014087677001953
130,129,35,0,3454.0,284.8,1075.5033,332,0.0206449031829834
130,129,35,1,3406.0,280.8,1135.2094,612,0.047888755798339844
130,129,35,2,3357.0,263.1,1114.1593,398,0.027023792266845703
130,129,35,3,3329.0,281.0,1129.3929,588,0.04554009437561035
130,129,35,4,3310.0,280.3,1129.4796,434,0.03050708770751953
130,129,36,0,3115.0,251.1,1130.0563,496,0.03737211227416992
130,129,36,1,3253.0,279.9,1107.9664,740,0.06158018112182617
130,129,36,2,3445.0,284.4,1059.5972,468,0.034381866455078125
130,129,36,3,3192.0,245.5,1126.9403,644,0.052265167236328125
130,129,36,4,3318.0,279.6,1083.1451,378,0.025583744049072266
130,129,37,0,3454.0,284.8,1075.5033,332,0.02157115936279297
130,129,37,1,3237.0,266.8,1084.2821,560,0.044526100158691406
130,129,37,2,2979.0,263.8,1038.809,362,0.0244290828704834
130,129,37,3,3526.0,281.9,1139.0653,832,0.07175493240356445
130,129,37,4,2995.0,245.0,1107.5835,390,0.027611255645751953
130,129,38,0,3454.0,284.8,1075.5033,332,0.022077083587646484
130,129,38,1,3225.0,257.9,1093.5421,580,0.04794788360595703
130,129,38,2,3090.0,244.8,1108.3777,454,0.034684181213378906
130,129,38,3,3279.0,278.5,1160.6209,1174,0.10857582092285156
130,129,38,4,3519.0,283.6,1114.4014,414,0.03019404411315918
140,2,1,0,3454.0,284.8,1075.5033,342,0.00700688362121582
140,2,1,1,3046.0,230.0,1009.763,342,0.007042646408081055
140,2,1,2,3010.0,253.2,989.3435,342,0.006905794143676758
140,2,1,3,3132.0,275.5,1045.6424,342,0.007153987884521484
140,2,1,4,2971.0,232.4,1073.1274,342,0.0069811344146728516
140,2,2,0,3454.0,284.8,1075.5033,342,0.007274150848388672
140,2,2,1,3046.0,230.0,1009.763,342,0.007446765899658203
140,2,2,2,3010.0,253.2,989.3435,342,0.007264852523803711
140,2,2,3,3132.0,275.5,1045.6424,342,0.007325172424316406
140,2,2,4,2971.0,232.4,1073.1274,342,0.007370948791503906
140,2,3,0,3454.0,284.8,1075.5033,342,0.00768589973449707
140,2,3,1,3046.0,230.0,1009.763,342,0.007790088653564453
140,2,3,2,3010.0,253.2,989.3435,342,0.007745027542114258
140,2,3,3,3132.0,275.5,1045.6424,342,0.00763702392578125
